,norse_poems,norse_poems_no_italics,name,abbreviation,volume,author
3951,"Leiðan dreing að ljótum ráðum
lokkar hann, sá er Jésú manna,
yfirmorðinginn innan hirðar
Júdás nefndr, er óvænt stefndi.
Mildan guð við silfri seldi
sveitum þeim er Júðar heita,
fullum upp af grimdar galli;
grenjaði þjóstr í þeira brjóstum.","Leiðan dreing að ljótum ráðum
lokkar hann, sá er Jésú manna,
yfirmorðinginn innan hirðar
Júdás nefndr, er óvænt stefndi.
Mildan guð við silfri seldi
sveitum þeim er Júðar heita,
fullum upp af grimdar galli;
grenjaði þjóstr í þeira brjóstum.",Lilja,Anon Lil 48<sup>VII</sup>,7,Anonymous
3952,"Fúsir hlupu og fundu Jésúm;
fundinn hröktu, lömdu og bundu;
bundinn leiddu; hæðnir hæddu;
hæddan, rægðan, slógu klæddan
fjandans börnin; þraungum þyrni
þessir spenna um blessað ennið;
þessir negldu Krist á krossinn;
keyra járn, svá að stökk um dreyrinn.","Fúsir hlupu og fundu Jésúm;
fundinn hröktu, lömdu og bundu;
bundinn leiddu; hæðnir hæddu;
hæddan, rægðan, slógu klæddan
fjandans börnin; þraungum þyrni
þessir spenna um blessað ennið;
þessir negldu Krist á krossinn;
keyra járn, svá að stökk um dreyrinn.",Lilja,Anon Lil 49<sup>VII</sup>,7,Anonymous
3953,"Ættim vier á Jésúm drottin
ifunarlaust með fullu trausti
út af hjartans instum rótum
allir senn með gráti að kalla.
Sie þier dýrð með sannri prýði;
sunginn heiðr af öllum tungum
eilífliga með sigri og sælu;
sæmd og vald það minkaz aldri.","Ættim vier á Jésúm drottin
ifunarlaust með fullu trausti
út af hjartans instum rótum
allir senn með gráti að kalla.
Sie þier dýrð með sannri prýði;
sunginn heiðr af öllum tungum
eilífliga með sigri og sælu;
sæmd og vald það minkaz aldri.",Lilja,Anon Lil 50<sup>VII</sup>,7,Anonymous
3954,"Yfirmeistarinn allra lista,
Jésús góðr, er lífgar þjóðir,
veittu mier að stilla og stýra,
steflig orð megi tungan efla.
Æfinliga með lyftum lófum,
lof ræðandi, á knie sín bæði
skepnan öll er skyld að falla,
skapari minn, fyrir ásjón þinni.","Yfirmeistarinn allra lista,
Jésús góðr, er lífgar þjóðir,
veittu mier að stilla og stýra,
steflig orð megi tungan efla.
Æfinliga með lyftum lófum,
lof ræðandi, á knie sín bæði
skepnan öll er skyld að falla,
skapari minn, fyrir ásjón þinni.",Lilja,Anon Lil 51<sup>VII</sup>,7,Anonymous
3955,"Er æ minnilig eftirdæmi
yfirvaldanda himins og landa;
hneigði nú sinn háls og beygði
hverjum þræl, er lysti að berja,
fátalaðr með lítillæti,
lágraustaðr með ásjón fagri,
svá bjóðandi sínum dauða
sína önd fyrir nauðsyn mína.","Er æ minnilig eftirdæmi
yfirvaldanda himins og landa;
hneigði nú sinn háls og beygði
hverjum þræl, er lysti að berja,
fátalaðr með lítillæti,
lágraustaðr með ásjón fagri,
svá bjóðandi sínum dauða
sína önd fyrir nauðsyn mína.",Lilja,Anon Lil 52<sup>VII</sup>,7,Anonymous
3956,"Hrækjandi mjög höfuðin skóku
heiðingjar sem Júðar leiðir;
flestir allir flýðu Kristi
fylgdarmenn við storminn þenna.
Minnaz verð eg — má eg ei annað —
móður guðs, er í tárum flóði;
mætti verða, að minna sótta
minnaz vildi hun eitthvert sinni.","Hrækjandi mjög höfuðin skóku
heiðingjar sem Júðar leiðir;
flestir allir flýðu Kristi
fylgdarmenn við storminn þenna.
Minnaz verð eg — má eg ei annað —
móður guðs, er í tárum flóði;
mætti verða, að minna sótta
minnaz vildi hun eitthvert sinni.",Lilja,Anon Lil 53<sup>VII</sup>,7,Anonymous
3957,"Höfuðdrotningin, harmi þrungin,
hneigð og lút, er skálf af sútum,
færðiz nær, þá er fell ór sárum
fossum blóðið niðr á krossinn.
Þrútnar brjóst, en hjartað hristiz;
hold er klökt, en öndin snöktir;
augun tóku að drukna drjúgum
döpr og móð í tára flóði.","Höfuðdrotningin, harmi þrungin,
hneigð og lút, er skálf af sútum,
færðiz nær, þá er fell ór sárum
fossum blóðið niðr á krossinn.
Þrútnar brjóst, en hjartað hristiz;
hold er klökt, en öndin snöktir;
augun tóku að drukna drjúgum
döpr og móð í tára flóði.",Lilja,Anon Lil 54<sup>VII</sup>,7,Anonymous
3958,"Rödd eingilsins kvenmann kvaddi;
kvadda af eingli drottinn gladdi;
gladdiz mær, þá er föðurinn fæddi;
fæddan sveininn reifum klæddi.
Klæddan með sier laungum leiddi;
leiddr á krossinn faðminn breiddi;
breiddr á krossinn gumna græddi;
græddi hann oss, en helstríð mæddi.","Rödd eingilsins kvenmann kvaddi;
kvadda af eingli drottinn gladdi;
gladdiz mær, þá er föðurinn fæddi;
fæddan sveininn reifum klæddi.
Klæddan með sier laungum leiddi;
leiddr á krossinn faðminn breiddi;
breiddr á krossinn gumna græddi;
græddi hann oss, en helstríð mæddi.",Lilja,Anon Lil 55<sup>VII</sup>,7,Anonymous
3959,"Þó griet hun nú, sárra súta
sverði nist í bringu og herðar;
sitt einbernið, sjálfan drottin,
sá hun hanganda á nöglum stangaz.
Armar sviddu á brýndum broddum;
brjóst er mætt með þessum hætti;
særðiz bæði sonr og móðir
sannheilög fyrir græðing manna.","Þó griet hun nú, sárra súta
sverði nist í bringu og herðar;
sitt einbernið, sjálfan drottin,
sá hun hanganda á nöglum stangaz.
Armar sviddu á brýndum broddum;
brjóst er mætt með þessum hætti;
særðiz bæði sonr og móðir
sannheilög fyrir græðing manna.",Lilja,Anon Lil 56<sup>VII</sup>,7,Anonymous
3960,"Fyrir Máríu faðminn dýra,
fyrir Máríu grátinn sára,
lát mig þinnar lausnar njóta,
lifandi guð með feðr og anda.
Æfinliga með lyftum lófum,
lof ræðandi, á knie sín bæði
skepnan öll er skyld að falla,
skapari minn, fyrir ásjón þinni.","Fyrir Máríu faðminn dýra,
fyrir Máríu grátinn sára,
lát mig þinnar lausnar njóta,
lifandi guð með feðr og anda.
Æfinliga með lyftum lófum,
lof ræðandi, á knie sín bæði
skepnan öll er skyld að falla,
skapari minn, fyrir ásjón þinni.",Lilja,Anon Lil 57<sup>VII</sup>,7,Anonymous
3961,"Syni Máríu svartir færa
seggir blandið gall með dreggjum;
fulla smán og flestar pínur
fundu þeir, en heimrinn stundi.
Fölnar skinn en fellr að enni;
fættuz orð en þurru mættir;
öndin leið af Jésúm píndum,
yfirvaldanda himins og landa.","Syni Máríu svartir færa
seggir blandið gall með dreggjum;
fulla smán og flestar pínur
fundu þeir, en heimrinn stundi.
Fölnar skinn en fellr að enni;
fættuz orð en þurru mættir;
öndin leið af Jésúm píndum,
yfirvaldanda himins og landa.",Lilja,Anon Lil 58<sup>VII</sup>,7,Anonymous
3962,"Eg segi riett, að einginn mætti
ógrátandi vörrum láta,
Jésú minn, ef letrið læsi,
linhjartaðr, af píslum þínum,
því að náttúran æpti af ótta
öll skjálfandi, en himnar sjálfir
týndu ljós, þá er berr var bundinn;
bifaðiz hauðr í þínum dauða.","Eg segi riett, að einginn mætti
ógrátandi vörrum láta,
Jésú minn, ef letrið læsi,
linhjartaðr, af píslum þínum,
því að náttúran æpti af ótta
öll skjálfandi, en himnar sjálfir
týndu ljós, þá er berr var bundinn;
bifaðiz hauðr í þínum dauða.",Lilja,Anon Lil 59<sup>VII</sup>,7,Anonymous
3963,"En í andláti Jésú sæta
oss var flutt, að gægz á krossinn
fjandinn hafi og friett að syndum,
færaglöggr, ef nökkur væri.
Hlægir mig, að hier mun teygjaz
hans forvitni honum til vansa;
eigi mun nú ormr hinn bjúgi
agn svelgjandi á króki fagna.","En í andláti Jésú sæta
oss var flutt, að gægz á krossinn
fjandinn hafi og friett að syndum,
færaglöggr, ef nökkur væri.
Hlægir mig, að hier mun teygjaz
hans forvitni honum til vansa;
eigi mun nú ormr hinn bjúgi
agn svelgjandi á króki fagna.",Lilja,Anon Lil 60<sup>VII</sup>,7,Anonymous
3964,"Öll helvítis járnhlið skjálfa;
undraz myrkr, er ljós er styrkra;
hlaupa fjandr og ætla undan;
ódæmin þeir sögðu að kæmi.
Hræzlan flaug um heljar bygðir;
helga menn, er fjötrar spenna,
hlaut óvinrinn laust að láta
lamdr og meiddr, er valdið beiddi.","Öll helvítis járnhlið skjálfa;
undraz myrkr, er ljós er styrkra;
hlaupa fjandr og ætla undan;
ódæmin þeir sögðu að kæmi.
Hræzlan flaug um heljar bygðir;
helga menn, er fjötrar spenna,
hlaut óvinrinn laust að láta
lamdr og meiddr, er valdið beiddi.",Lilja,Anon Lil 61<sup>VII</sup>,7,Anonymous
3965,"Hvað er tíðinda? Hraktr er fjandinn.
Hverr vann sigrinn? Skapari manna.
Hvað er tíðinda? Helgir leiðaz.
Hvert? Ágætir í tígnarsæti.
Hvað er tíðinda? Hjálpaz lýðir.
Hví nú? Því liet Jésús pínaz.
Hvað er tíðinda? Himnar bjóðaz.
Hverjum? Oss, vier prísum krossinn.","Hvað er tíðinda? Hraktr er fjandinn.
Hverr vann sigrinn? Skapari manna.
Hvað er tíðinda? Helgir leiðaz.
Hvert? Ágætir í tígnarsæti.
Hvað er tíðinda? Hjálpaz lýðir.
Hví nú? Því liet Jésús pínaz.
Hvað er tíðinda? Himnar bjóðaz.
Hverjum? Oss, vier prísum krossinn.",Lilja,Anon Lil 62<sup>VII</sup>,7,Anonymous
3966,"Signað ljós, hinn sæti Jésú,
sannr lífgari dauðra manna,
dragðu mig frá djöfla bygðum,
drottinn blíðr, og halt mier síðan.
Æfinliga með lyftum lófum,
lof ræðandi, á knie sín bæði
skepnan öll er skyld að falla,
skapari minn, fyrir ásjón þinni.","Signað ljós, hinn sæti Jésú,
sannr lífgari dauðra manna,
dragðu mig frá djöfla bygðum,
drottinn blíðr, og halt mier síðan.
Æfinliga með lyftum lófum,
lof ræðandi, á knie sín bæði
skepnan öll er skyld að falla,
skapari minn, fyrir ásjón þinni.",Lilja,Anon Lil 63<sup>VII</sup>,7,Anonymous
3967,"Sé eg ei þann, að út megi inna
orðasnild, þó gjarna vildi,
alla gleði, þá er fekk að fullu
forn Ádám í Jésú kvámu,
sjálfr hann einn þvíað batt með bölvi
börn sín öll í dauðans pínu,
en nú leysti oss öll ór banni
eitt hans barn, er miskunn veitti.","Sé eg ei þann, að út megi inna
orðasnild, þó gjarna vildi,
alla gleði, þá er fekk að fullu
forn Ádám í Jésú kvámu,
sjálfr hann einn þvíað batt með bölvi
börn sín öll í dauðans pínu,
en nú leysti oss öll ór banni
eitt hans barn, er miskunn veitti.",Lilja,Anon Lil 64<sup>VII</sup>,7,Anonymous
3968,"Hví stundaðir, inn forni fjandi
fremdar snauðr, á Jésú dauða?
Eða þóttiz þú meiri að mætti,
máttrinn hans er guðdóm váttar?
Eða hugðir þú líkams lygðir?
Líkam tók hann meyjar ríkrar;
óverðugan hann fleingdu fyrðar
flekklaustan; hann vann til ekki.","Hví stundaðir, inn forni fjandi
fremdar snauðr, á Jésú dauða?
Eða þóttiz þú meiri að mætti,
máttrinn hans er guðdóm váttar?
Eða hugðir þú líkams lygðir?
Líkam tók hann meyjar ríkrar;
óverðugan hann fleingdu fyrðar
flekklaustan; hann vann til ekki.",Lilja,Anon Lil 65<sup>VII</sup>,7,Anonymous
3969,"Þú fyrirdæmdir auma Évam,
Éva mann fyrir epli bannað,
maðr bannsettr um allar ættir,
ættin Krist, er spjóti nisti.
Kristr <i>þig</i> <i>þó</i>, <i>er</i> fant í fystu
fystan prett og manndráp settir;
svá ódygðar brandrinn bjúgi
beygiz aftr í þína kjafta.","Þú fyrirdæmdir auma Évam,
Éva mann fyrir epli bannað,
maðr bannsettr um allar ættir,
ættin Krist, er spjóti nisti.
Kristr þig þó, er fant í fystu
fystan prett og manndráp settir;
svá ódygðar brandrinn bjúgi
beygiz aftr í þína kjafta.",Lilja,Anon Lil 66<sup>VII</sup>,7,Anonymous
3970,"Síðan reis með sigri af dauða
sunnudag og gjörði kunnan
sinn ódauðleik mörgum manni
mildin sjálf, þó að deyja vildi.
Tvennar gieingu tvisvar sinnum
tíu dægranna rásir hægar,
áðr en upp yfir himnahæðir
hæfi hann blóð, það er tók af móður.","Síðan reis með sigri af dauða
sunnudag og gjörði kunnan
sinn ódauðleik mörgum manni
mildin sjálf, þó að deyja vildi.
Tvennar gieingu tvisvar sinnum
tíu dægranna rásir hægar,
áðr en upp yfir himnahæðir
hæfi hann blóð, það er tók af móður.",Lilja,Anon Lil 67<sup>VII</sup>,7,Anonymous
3971,"Umrennandi s<i>jau</i> að sinnum
sjau daga grein og þar til einum,
hingað sendi hann helgan anda
hreinferðugastan lærisveinum.
Vegsamligr til handar hægri
hann er guðs með virðing sannri;
sinn bjóðandi faðminn fríða
fyrða laðar til himna dýrðar.","Umrennandi sjau að sinnum
sjau daga grein og þar til einum,
hingað sendi hann helgan anda
hreinferðugastan lærisveinum.
Vegsamligr til handar hægri
hann er guðs með virðing sannri;
sinn bjóðandi faðminn fríða
fyrða laðar til himna dýrðar.",Lilja,Anon Lil 68<sup>VII</sup>,7,Anonymous
3972,"Máríu son, fyrir miskunn dýra
manns náttúru og líkam sannan
kennztu við, svá að mín þú minniz,
minn drottinn, í ríki þínu.
Æfinliga með lyftum lófum,
lof ræðandi, á knie sín bæði
skepnan öll er skyld að falla,
skapari minn, fyrir ásjón þinni.","Máríu son, fyrir miskunn dýra
manns náttúru og líkam sannan
kennztu við, svá að mín þú minniz,
minn drottinn, í ríki þínu.
Æfinliga með lyftum lófum,
lof ræðandi, á knie sín bæði
skepnan öll er skyld að falla,
skapari minn, fyrir ásjón þinni.",Lilja,Anon Lil 69<sup>VII</sup>,7,Anonymous
3973,"Enn mun koma í öðru sinni
allsvaldandi kóngr að gjalda
seggja ferðum sínar gerðir
sómaörr á efsta dómi.
Svá geisar þá eldr og eisa
jörð og fjöll, að í heimi öllum
<i>eigi</i> finz hier upp ór skýjum
óbrunnið og niðr að grunnum.","Enn mun koma í öðru sinni
allsvaldandi kóngr að gjalda
seggja ferðum sínar gerðir
sómaörr á efsta dómi.
Svá geisar þá eldr og eisa
jörð og fjöll, að í heimi öllum
eigi finz hier upp ór skýjum
óbrunnið og niðr að grunnum.",Lilja,Anon Lil 70<sup>VII</sup>,7,Anonymous
3974,"Upprísöndum allra landa
íbyggjurum við dóminn hryggva
Jésú munu þá sárin sýnaz
súthrærandi og píslarfæri.
Orð og hugsan, allar gjörðir,
eru kannaðar hvers sem annars;
bjóðaz hvörki blót nie eiðar;
byrgjaz úti gjafir og mútur.","Upprísöndum allra landa
íbyggjurum við dóminn hryggva
Jésú munu þá sárin sýnaz
súthrærandi og píslarfæri.
Orð og hugsan, allar gjörðir,
eru kannaðar hvers sem annars;
bjóðaz hvörki blót nie eiðar;
byrgjaz úti gjafir og mútur.",Lilja,Anon Lil 71<sup>VII</sup>,7,Anonymous
3975,"Eingi finz á þessu þingi
þrætugjarn nie klókar varnir
orðahreimr, er á drottins dómi
dreifaz menn í flokka tvenna.
Aðra sveit með hæstum heiðri
hefr hann langt yfir spéras efri;
steypir þá með eymd og ópi
öðrum niðr í fjandann miðjan.","Eingi finz á þessu þingi
þrætugjarn nie klókar varnir
orðahreimr, er á drottins dómi
dreifaz menn í flokka tvenna.
Aðra sveit með hæstum heiðri
hefr hann langt yfir spéras efri;
steypir þá með eymd og ópi
öðrum niðr í fjandann miðjan.",Lilja,Anon Lil 72<sup>VII</sup>,7,Anonymous
3976,"Reknir brott í dauðans drukknan
drepnir menn, er þar skulu brenna,
gnísta tennr í fýlu og frosti;
fjandr í kring um búka standa.
Brigsli og hróp er að gjörvum glæpum,
grimmlig sótt í myrkri og ótta;
eingi er ván á öðru en pínu,
eilíf nauð, en kvikr er dauðinn.","Reknir brott í dauðans drukknan
drepnir menn, er þar skulu brenna,
gnísta tennr í fýlu og frosti;
fjandr í kring um búka standa.
Brigsli og hróp er að gjörvum glæpum,
grimmlig sótt í myrkri og ótta;
eingi er ván á öðru en pínu,
eilíf nauð, en kvikr er dauðinn.",Lilja,Anon Lil 73<sup>VII</sup>,7,Anonymous
3977,"Þessu í gegn munu finna fögnuð;
fyrðum heim til sinnar dýrðar
herrann bauð með hæstri prýði,
heimleiddir því að verða beimar
ungir, glaðir, frjálsir, fríðir,
færir, máttkir, vitrir, skærir;
hátíð gild um allar aldir
alda þeim er virðing haldin.","Þessu í gegn munu finna fögnuð;
fyrðum heim til sinnar dýrðar
herrann bauð með hæstri prýði,
heimleiddir því að verða beimar
ungir, glaðir, frjálsir, fríðir,
færir, máttkir, vitrir, skærir;
hátíð gild um allar aldir
alda þeim er virðing haldin.",Lilja,Anon Lil 74<sup>VII</sup>,7,Anonymous
3978,"Tárum rigni, en tungan þagni;
taki af mál, en þurftug sálin
beriz um fast, svá að búkinn hristi;
bið eg óttandi, ‘hjálp mier, dróttinn!’
Ævinliga með lyftum lófum,
lof ræðandi, á knie sín bæði
skepnan öll er skyld að falla,
skapari minn, fyrir ásjón þinni.","Tárum rigni, en tungan þagni;
taki af mál, en þurftug sálin
beriz um fast, svá að búkinn hristi;
bið eg óttandi, ‘hjálp mier, dróttinn!’
Ævinliga með lyftum lófum,
lof ræðandi, á knie sín bæði
skepnan öll er skyld að falla,
skapari minn, fyrir ásjón þinni.",Lilja,Anon Lil 75<sup>VII</sup>,7,Anonymous
3979,"Tvá hræðumz eg: dóm og dauða;
deyr sá margr, er eingi bjargar;
mitt eitt veit eg líf hið ljóta
leiða mig í drottins reiði.
Af margfaldri synda saurgan
svíðir brjóst og hefndum kvíðir
fyrir afbrigðin flestra dygða;
fátt er það, er siðuna vátti.","Tvá hræðumz eg: dóm og dauða;
deyr sá margr, er eingi bjargar;
mitt eitt veit eg líf hið ljóta
leiða mig í drottins reiði.
Af margfaldri synda saurgan
svíðir brjóst og hefndum kvíðir
fyrir afbrigðin flestra dygða;
fátt er það, er siðuna vátti.",Lilja,Anon Lil 76<sup>VII</sup>,7,Anonymous
3980,"Vindi fult hefir veslan anda
várn ofbeldið laungum feldan;
blár og ljótr í öfundar eitri
jafnan hefir eg næsta kafnað.
Reiðigall með sárum sullum
sviðrar mier um blásin iðrin;
hrygðin slítr af hjartarótum
harðan styrk í sútamyrkri.","Vindi fult hefir veslan anda
várn ofbeldið laungum feldan;
blár og ljótr í öfundar eitri
jafnan hefir eg næsta kafnað.
Reiðigall með sárum sullum
sviðrar mier um blásin iðrin;
hrygðin slítr af hjartarótum
harðan styrk í sútamyrkri.",Lilja,Anon Lil 77<sup>VII</sup>,7,Anonymous
